State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
New Jersey,Essex,Newark,12/17/2002,30.545455,48,22,45,0.011083,0.018,8,15,3.391304,12,23,17,0.604167,0.8,9,9
New Jersey,Essex,Newark,12/17/2002,30.545455,48,22,45,0.011083,0.018,8,15,3.614286,11,23,,0.595652,1.1,7,
New Jersey,Essex,Newark,12/17/2002,30.545455,48,22,45,0.011083,0.018,8,15,3.614286,11,23,,0.604167,0.8,9,9
New Jersey,Essex,Newark,12/18/2002,55.791667,91,16,90,0.00525,0.006,3,5,12.166667,33,15,47,1.095833,1.7,17,
New Jersey,Essex,Newark,12/18/2002,55.791667,91,16,90,0.00525,0.006,3,5,12.166667,33,15,47,0.933333,1.6,22,18
New Jersey,Essex,Newark,12/18/2002,55.791667,91,16,90,0.00525,0.006,3,5,12.1375,23,17,,1.095833,1.7,17,
New Jersey,Essex,Newark,12/18/2002,55.791667,91,16,90,0.00525,0.006,3,5,12.1375,23,17,,0.933333,1.6,22,18
New Jersey,Essex,Newark,12/20/2002,48.041667,64,1,62,0.006722,0.009,13,8,4.666667,11,1,16,1.108333,2.6,6,
New Jersey,Essex,Newark,12/20/2002,48.041667,64,1,62,0.006722,0.009,13,8,4.666667,11,1,16,1.233333,1.9,6,22
New Jersey,Essex,Newark,12/20/2002,48.041667,64,1,62,0.006722,0.009,13,8,4.6375,10,2,,1.108333,2.6,6,
New Jersey,Essex,Newark,12/20/2002,48.041667,64,1,62,0.006722,0.009,13,8,4.6375,10,2,,1.233333,1.9,6,22
New Jersey,Essex,Newark,12/21/2002,31.916667,46,23,43,0.006125,0.014,9,12,3.458333,6,23,9,0.816667,1.5,23,
New Jersey,Essex,Newark,12/21/2002,31.916667,46,23,43,0.006125,0.014,9,12,3.458333,6,23,9,0.745833,1,23,11
New Jersey,Essex,Newark,12/21/2002,31.916667,46,23,43,0.006125,0.014,9,12,3.425,5.3,23,,0.816667,1.5,23,
New Jersey,Essex,Newark,12/21/2002,31.916667,46,23,43,0.006125,0.014,9,12,3.425,5.3,23,,0.745833,1,23,11
New Jersey,Essex,Newark,12/22/2002,37.375,48,3,45,0.009375,0.016,22,14,5.958333,14,9,20,0.983333,1.3,0,
New Jersey,Essex,Newark,12/22/2002,37.375,48,3,45,0.009375,0.016,22,14,5.958333,14,9,20,1.058333,1.3,4,15
New Jersey,Essex,Newark,12/22/2002,37.375,48,3,45,0.009375,0.016,22,14,5.9375,11,11,,0.983333,1.3,0,
New Jersey,Essex,Newark,12/22/2002,37.375,48,3,45,0.009375,0.016,22,14,5.9375,11,11,,1.058333,1.3,4,15
New Jersey,Essex,Newark,12/23/2002,27.291667,47,18,44,0.009583,0.016,0,14,4.208333,14,21,20,0.8,1.6,18,
New Jersey,Essex,Newark,12/23/2002,27.291667,47,18,44,0.009583,0.016,0,14,4.208333,14,21,20,0.758333,1.1,22,13
New Jersey,Essex,Newark,12/23/2002,27.291667,47,18,44,0.009583,0.016,0,14,4.1875,11.3,23,,0.8,1.6,18,
New Jersey,Essex,Newark,12/23/2002,27.291667,47,18,44,0.009583,0.016,0,14,4.1875,11.3,23,,0.758333,1.1,22,13
New Jersey,Essex,Newark,12/24/2002,26.75,42,7,40,0.008083,0.015,8,13,2.416667,7,0,10,0.733333,1.2,7,
New Jersey,Essex,Newark,12/24/2002,26.75,42,7,40,0.008083,0.015,8,13,2.416667,7,0,10,0.791667,1.1,0,13
New Jersey,Essex,Newark,12/24/2002,26.75,42,7,40,0.008083,0.015,8,13,2.4,5,23,,0.733333,1.2,7,
New Jersey,Essex,Newark,12/24/2002,26.75,42,7,40,0.008083,0.015,8,13,2.4,5,23,,0.791667,1.1,0,13
New Jersey,Essex,Newark,12/25/2002,20.625,36,0,34,0.010667,0.019,23,16,1.916667,4,0,6,0.65,0.8,1,
New Jersey,Essex,Newark,12/25/2002,20.625,36,0,34,0.010667,0.019,23,16,1.916667,4,0,6,0.666667,0.7,0,8
New Jersey,Essex,Newark,12/25/2002,20.625,36,0,34,0.010667,0.019,23,16,1.8875,3.6,2,,0.65,0.8,1,
New Jersey,Essex,Newark,12/25/2002,20.625,36,0,34,0.010667,0.019,23,16,1.8875,3.6,2,,0.666667,0.7,0,8
New Jersey,Essex,Newark,12/26/2002,13.875,22,17,21,0.022542,0.025,8,21,1,1,0,1,0.620833,0.8,7,
New Jersey,Essex,Newark,12/26/2002,13.875,22,17,21,0.022542,0.025,8,21,1,1,0,1,0.6375,0.7,11,8
New Jersey,Essex,Newark,12/26/2002,13.875,22,17,21,0.022542,0.025,8,21,1,1,2,,0.620833,0.8,7,
New Jersey,Essex,Newark,12/26/2002,13.875,22,17,21,0.022542,0.025,8,21,1,1,2,,0.6375,0.7,11,8
New Jersey,Essex,Newark,12/27/2002,25.208333,41,7,39,0.011833,0.018,9,15,1.125,2,8,3,0.770833,1.2,8,
New Jersey,Essex,Newark,12/27/2002,25.208333,41,7,39,0.011833,0.018,9,15,1.125,2,8,3,0.758333,0.9,10,10
New Jersey,Essex,Newark,12/27/2002,25.208333,41,7,39,0.011833,0.018,9,15,1.1125,1.6,23,,0.770833,1.2,8,
New Jersey,Essex,Newark,12/27/2002,25.208333,41,7,39,0.011833,0.018,9,15,1.1125,1.6,23,,0.758333,0.9,10,10
New Jersey,Essex,Newark,12/28/2002,29.958333,44,22,42,0.00875,0.016,8,14,9.25,26,16,37,0.929167,1.3,21,
New Jersey,Essex,Newark,12/28/2002,29.958333,44,22,42,0.00875,0.016,8,14,9.25,26,16,37,0.8875,1.1,22,13
New Jersey,Essex,Newark,12/28/2002,29.958333,44,22,42,0.00875,0.016,8,14,9.225,21.3,17,,0.929167,1.3,21,
New Jersey,Essex,Newark,12/28/2002,29.958333,44,22,42,0.00875,0.016,8,14,9.225,21.3,17,,0.8875,1.1,22,13
New Jersey,Essex,Newark,12/29/2002,25.666667,38,0,36,0.014417,0.022,11,19,5.833333,16,0,23,0.841667,1.1,7,
New Jersey,Essex,Newark,12/29/2002,25.666667,38,0,36,0.014417,0.022,11,19,5.833333,16,0,23,0.9125,1.1,0,13
New Jersey,Essex,Newark,12/29/2002,25.666667,38,0,36,0.014417,0.022,11,19,5.8125,13.6,2,,0.841667,1.1,7,
New Jersey,Essex,Newark,12/29/2002,25.666667,38,0,36,0.014417,0.022,11,19,5.8125,13.6,2,,0.9125,1.1,0,13
New Jersey,Essex,Newark,12/30/2002,41.458333,52,7,49,0.005625,0.01,0,8,5.125,15,19,21,0.9125,1.4,7,
New Jersey,Essex,Newark,12/30/2002,41.458333,52,7,49,0.005625,0.01,0,8,5.125,15,19,21,0.875,1.1,10,13
New Jersey,Essex,Newark,12/30/2002,41.458333,52,7,49,0.005625,0.01,0,8,5.1,10.3,11,,0.9125,1.4,7,
New Jersey,Essex,Newark,12/30/2002,41.458333,52,7,49,0.005625,0.01,0,8,5.1,10.3,11,,0.875,1.1,10,13
New Jersey,Essex,Newark,12/31/2002,48.916667,59,11,56,0.006789,0.01,11,8,10.041667,16,17,23,1.416667,2,18,
New Jersey,Essex,Newark,12/31/2002,48.916667,59,11,56,0.006789,0.01,11,8,10.041667,16,17,23,1.354167,1.6,21,18
New Jersey,Essex,Newark,12/31/2002,48.916667,59,11,56,0.006789,0.01,11,8,10,15,17,,1.416667,2,18,
New Jersey,Essex,Newark,12/31/2002,48.916667,59,11,56,0.006789,0.01,11,8,10,15,17,,1.354167,1.6,21,18
New Jersey,Essex,Newark,1/1/2003,33.75,50,8,47,0.007833,0.012,19,10,5,11,3,16,1.095833,2.1,8,
New Jersey,Essex,Newark,1/1/2003,33.75,50,8,47,0.007833,0.012,19,10,5,11,3,16,1.163158,1.6,9,18
New Jersey,Essex,Newark,1/1/2003,33.75,50,8,47,0.007833,0.012,19,10,4.9875,10.3,8,,1.095833,2.1,8,
New Jersey,Essex,Newark,1/1/2003,33.75,50,8,47,0.007833,0.012,19,10,4.9875,10.3,8,,1.163158,1.6,9,18
New Jersey,Essex,Newark,1/2/2003,25.875,37,22,35,0.005792,0.011,0,9,1.833333,6,22,9,0.845833,1.1,8,
New Jersey,Essex,Newark,1/2/2003,25.875,37,22,35,0.005792,0.011,0,9,1.833333,6,22,9,0.829167,0.9,9,10
New Jersey,Essex,Newark,1/2/2003,25.875,37,22,35,0.005792,0.011,0,9,1.8125,3.6,23,,0.845833,1.1,8,
New Jersey,Essex,Newark,1/2/2003,25.875,37,22,35,0.005792,0.011,0,9,1.8125,3.6,23,,0.829167,0.9,9,10
New Jersey,Essex,Newark,1/3/2003,33.333333,39,7,37,0.007583,0.019,22,16,2.875,7,0,10,0.833333,1,15,
New Jersey,Essex,Newark,1/3/2003,33.333333,39,7,37,0.007583,0.019,22,16,2.875,7,0,10,0.85,0.9,0,10
New Jersey,Essex,Newark,1/3/2003,33.333333,39,7,37,0.007583,0.019,22,16,2.8375,4.6,8,,0.833333,1,15,
New Jersey,Essex,Newark,1/3/2003,33.333333,39,7,37,0.007583,0.019,22,16,2.8375,4.6,8,,0.85,0.9,0,10
New Jersey,Essex,Newark,1/4/2003,22.125,35,18,33,0.016625,0.02,0,17,1,1,0,1,0.891667,1.2,10,
New Jersey,Essex,Newark,1/4/2003,22.125,35,18,33,0.016625,0.02,0,17,1,1,0,1,0.895833,1,12,11
New Jersey,Essex,Newark,1/4/2003,22.125,35,18,33,0.016625,0.02,0,17,1,1,2,,0.891667,1.2,10,
New Jersey,Essex,Newark,1/4/2003,22.125,35,18,33,0.016625,0.02,0,17,1,1,2,,0.895833,1,12,11
New Jersey,Essex,Newark,1/5/2003,26.916667,36,7,34,0.005208,0.01,8,8,2.75,7,15,10,1.0125,1.4,7,
New Jersey,Essex,Newark,1/5/2003,26.916667,36,7,34,0.005208,0.01,8,8,2.75,7,15,10,0.991667,1.1,10,13
New Jersey,Essex,Newark,1/5/2003,26.916667,36,7,34,0.005208,0.01,8,8,2.725,5.6,17,,1.0125,1.4,7,
New Jersey,Essex,Newark,1/5/2003,26.916667,36,7,34,0.005208,0.01,8,8,2.725,5.6,17,,0.991667,1.1,10,13
New Jersey,Essex,Newark,1/6/2003,33.041667,38,18,36,0.001882,0.004,23,3,6.608696,9,5,13,1.073913,1.8,8,
New Jersey,Essex,Newark,1/6/2003,33.041667,38,18,36,0.001882,0.004,23,3,6.608696,9,5,13,1.15,1.5,12,17
New Jersey,Essex,Newark,1/6/2003,33.041667,38,18,36,0.001882,0.004,23,3,6.5,8,5,,1.073913,1.8,8,
New Jersey,Essex,Newark,1/6/2003,33.041667,38,18,36,0.001882,0.004,23,3,6.5,8,5,,1.15,1.5,12,17
New Jersey,Essex,Newark,1/7/2003,27.416667,43,18,41,0.011125,0.021,8,18,3.125,10,0,14,0.558333,0.8,17,
New Jersey,Essex,Newark,1/7/2003,27.416667,43,18,41,0.011125,0.021,8,18,3.125,10,0,14,0.583333,0.7,0,8
New Jersey,Essex,Newark,1/7/2003,27.416667,43,18,41,0.011125,0.021,8,18,3.1,6.3,2,,0.558333,0.8,17,
New Jersey,Essex,Newark,1/7/2003,27.416667,43,18,41,0.011125,0.021,8,18,3.1,6.3,2,,0.583333,0.7,0,8
New Jersey,Essex,Newark,1/8/2003,37.416667,45,7,42,0.001833,0.003,0,3,5.5,11,5,16,0.783333,1.2,7,
New Jersey,Essex,Newark,1/8/2003,37.416667,45,7,42,0.001833,0.003,0,3,5.5,11,5,16,0.766667,1,13,11
New Jersey,Essex,Newark,1/8/2003,37.416667,45,7,42,0.001833,0.003,0,3,5.475,10,5,,0.783333,1.2,7,
New Jersey,Essex,Newark,1/8/2003,37.416667,45,7,42,0.001833,0.003,0,3,5.475,10,5,,0.766667,1,13,11
New Jersey,Essex,Newark,1/9/2003,35.458333,62,21,60,0.006583,0.015,8,13,5.333333,13,1,19,0.808333,1.6,21,
New Jersey,Essex,Newark,1/9/2003,35.458333,62,21,60,0.006583,0.015,8,13,5.333333,13,1,19,0.725,1.2,23,14
New Jersey,Essex,Newark,1/9/2003,35.458333,62,21,60,0.006583,0.015,8,13,5.3,10,2,,0.808333,1.6,21,
New Jersey,Essex,Newark,1/9/2003,35.458333,62,21,60,0.006583,0.015,8,13,5.3,10,2,,0.725,1.2,23,14
New Jersey,Essex,Newark,1/10/2003,31.095238,45,0,42,0.014458,0.024,23,20,3.625,7,3,10,0.654167,1,7,
New Jersey,Essex,Newark,1/10/2003,31.095238,45,0,42,0.014458,0.024,23,20,3.625,7,3,10,0.7625,1.2,0,14
New Jersey,Essex,Newark,1/10/2003,31.095238,45,0,42,0.014458,0.024,23,20,3.6,5.3,8,,0.654167,1,7,
New Jersey,Essex,Newark,1/10/2003,31.095238,45,0,42,0.014458,0.024,23,20,3.6,5.3,8,,0.7625,1.2,0,14
New Jersey,Essex,Newark,1/11/2003,18.875,26,17,25,0.018292,0.024,0,20,3.916667,8,21,11,0.570833,0.7,7,
New Jersey,Essex,Newark,1/11/2003,18.875,26,17,25,0.018292,0.024,0,20,3.916667,8,21,11,0.575,0.7,19,8
New Jersey,Essex,Newark,1/11/2003,18.875,26,17,25,0.018292,0.024,0,20,3.875,7.6,23,,0.570833,0.7,7,
New Jersey,Essex,Newark,1/11/2003,18.875,26,17,25,0.018292,0.024,0,20,3.875,7.6,23,,0.575,0.7,19,8
New Jersey,Essex,Newark,1/12/2003,24.416667,42,19,40,0.01375,0.029,9,25,4.75,10,22,14,0.6125,0.9,18,
New Jersey,Essex,Newark,1/12/2003,24.416667,42,19,40,0.01375,0.029,9,25,4.75,10,22,14,0.591667,0.7,20,8
New Jersey,Essex,Newark,1/12/2003,24.416667,42,19,40,0.01375,0.029,9,25,4.725,8.3,23,,0.6125,0.9,18,
New Jersey,Essex,Newark,1/12/2003,24.416667,42,19,40,0.01375,0.029,9,25,4.725,8.3,23,,0.591667,0.7,20,8
New Jersey,Essex,Newark,1/13/2003,32,46,7,43,0.01425,0.029,21,25,6.916667,15,10,21,0.708333,1.3,7,
New Jersey,Essex,Newark,1/13/2003,32,46,7,43,0.01425,0.029,21,25,6.916667,15,10,21,0.758333,0.9,9,10
New Jersey,Essex,Newark,1/13/2003,32,46,7,43,0.01425,0.029,21,25,6.8875,13.3,11,,0.708333,1.3,7,
New Jersey,Essex,Newark,1/13/2003,32,46,7,43,0.01425,0.029,21,25,6.8875,13.3,11,,0.758333,0.9,9,10
New Jersey,Essex,Newark,1/14/2003,22.583333,33,8,31,0.0195,0.024,0,20,1.416667,11,23,16,0.6125,0.9,8,
New Jersey,Essex,Newark,1/14/2003,22.583333,33,8,31,0.0195,0.024,0,20,1.416667,11,23,16,0.595833,0.7,11,8
New Jersey,Essex,Newark,1/14/2003,22.583333,33,8,31,0.0195,0.024,0,20,1.4125,4.3,23,,0.6125,0.9,8,
New Jersey,Essex,Newark,1/14/2003,22.583333,33,8,31,0.0195,0.024,0,20,1.4125,4.3,23,,0.595833,0.7,11,8
New Jersey,Essex,Newark,1/15/2003,28.291667,41,7,39,0.012917,0.017,9,14,4.541667,12,10,17,0.708333,1.2,7,
New Jersey,Essex,Newark,1/15/2003,28.291667,41,7,39,0.012917,0.017,9,14,4.541667,12,10,17,0.720833,0.8,9,9
New Jersey,Essex,Newark,1/15/2003,28.291667,41,7,39,0.012917,0.017,9,14,4.5,8,23,,0.708333,1.2,7,
New Jersey,Essex,Newark,1/15/2003,28.291667,41,7,39,0.012917,0.017,9,14,4.5,8,23,,0.720833,0.8,9,9
New Jersey,Essex,Newark,1/16/2003,33.136364,45,19,42,0.007458,0.015,9,13,8.409091,16,20,23,0.677273,1.2,7,
New Jersey,Essex,Newark,1/16/2003,33.136364,45,19,42,0.007458,0.015,9,13,8.409091,16,20,23,0.691667,0.9,11,10
New Jersey,Essex,Newark,1/16/2003,33.136364,45,19,42,0.007458,0.015,9,13,8.2,12.6,8,,0.677273,1.2,7,
New Jersey,Essex,Newark,1/16/2003,33.136364,45,19,42,0.007458,0.015,9,13,8.2,12.6,8,,0.691667,0.9,11,10
New Jersey,Essex,Newark,1/17/2003,28.25,42,2,40,0.017708,0.028,18,24,6.625,15,2,21,0.6375,1.4,7,
New Jersey,Essex,Newark,1/17/2003,28.25,42,2,40,0.017708,0.028,18,24,6.625,15,2,21,0.6875,0.9,8,10
New Jersey,Essex,Newark,1/17/2003,28.25,42,2,40,0.017708,0.028,18,24,6.6125,13,5,,0.6375,1.4,7,
New Jersey,Essex,Newark,1/17/2003,28.25,42,2,40,0.017708,0.028,18,24,6.6125,13,5,,0.6875,0.9,8,10
New Jersey,Essex,Newark,1/18/2003,30.75,51,21,48,0.012542,0.025,0,21,3.916667,14,21,20,0.658333,1.1,20,
New Jersey,Essex,Newark,1/18/2003,30.75,51,21,48,0.012542,0.025,0,21,3.916667,14,21,20,0.591667,0.9,23,10
New Jersey,Essex,Newark,1/18/2003,30.75,51,21,48,0.012542,0.025,0,21,3.875,10.3,23,,0.658333,1.1,20,
New Jersey,Essex,Newark,1/18/2003,30.75,51,21,48,0.012542,0.025,0,21,3.875,10.3,23,,0.591667,0.9,23,10
New Jersey,Essex,Newark,1/19/2003,37.541667,55,3,52,0.006917,0.015,9,13,11.166667,18,11,26,0.820833,1.2,3,
New Jersey,Essex,Newark,1/19/2003,37.541667,55,3,52,0.006917,0.015,9,13,11.166667,18,11,26,0.854167,1,3,11
New Jersey,Essex,Newark,1/19/2003,37.541667,55,3,52,0.006917,0.015,9,13,11.1375,16,11,,0.820833,1.2,3,
New Jersey,Essex,Newark,1/19/2003,37.541667,55,3,52,0.006917,0.015,9,13,11.1375,16,11,,0.854167,1,3,11
New Jersey,Essex,Newark,1/20/2003,26.625,45,7,42,0.019167,0.028,11,24,4.5,13,0,19,0.625,1.1,7,
New Jersey,Essex,Newark,1/20/2003,26.625,45,7,42,0.019167,0.028,11,24,4.5,13,0,19,0.645833,0.8,8,9
New Jersey,Essex,Newark,1/20/2003,26.625,45,7,42,0.019167,0.028,11,24,4.4875,10.3,5,,0.625,1.1,7,
New Jersey,Essex,Newark,1/20/2003,26.625,45,7,42,0.019167,0.028,11,24,4.4875,10.3,5,,0.645833,0.8,8,9
New Jersey,Essex,Newark,1/21/2003,23.75,43,7,41,0.020292,0.025,10,21,2.833333,8,9,11,0.616667,1.1,7,
New Jersey,Essex,Newark,1/21/2003,23.75,43,7,41,0.020292,0.025,10,21,2.833333,8,9,11,0.616667,0.8,11,9
New Jersey,Essex,Newark,1/21/2003,23.75,43,7,41,0.020292,0.025,10,21,2.7875,6.3,8,,0.616667,1.1,7,
New Jersey,Essex,Newark,1/21/2003,23.75,43,7,41,0.020292,0.025,10,21,2.7875,6.3,8,,0.616667,0.8,11,9
New Jersey,Essex,Newark,1/22/2003,21.086957,42,7,40,0.021792,0.025,9,21,2.782609,9,7,13,0.53913,1.1,7,
New Jersey,Essex,Newark,1/22/2003,21.086957,42,7,40,0.021792,0.025,9,21,2.782609,9,7,13,0.570833,0.7,8,8
New Jersey,Essex,Newark,1/22/2003,21.086957,42,7,40,0.021792,0.025,9,21,2.585714,6.6,8,,0.53913,1.1,7,
New Jersey,Essex,Newark,1/22/2003,21.086957,42,7,40,0.021792,0.025,9,21,2.585714,6.6,8,,0.570833,0.7,8,8
New Jersey,Essex,Newark,1/23/2003,19.958333,38,7,36,0.023083,0.027,9,23,1.708333,3,5,4,0.516667,0.9,7,
New Jersey,Essex,Newark,1/23/2003,19.958333,38,7,36,0.023083,0.027,9,23,1.708333,3,5,4,0.5,0.6,8,7
New Jersey,Essex,Newark,1/23/2003,19.958333,38,7,36,0.023083,0.027,9,23,1.675,2.6,8,,0.516667,0.9,7,
New Jersey,Essex,Newark,1/23/2003,19.958333,38,7,36,0.023083,0.027,9,23,1.675,2.6,8,,0.5,0.6,8,7
New Jersey,Essex,Newark,1/24/2003,21.416667,36,17,34,0.022333,0.027,8,23,1.791667,4,18,6,0.570833,0.9,7,
New Jersey,Essex,Newark,1/24/2003,21.416667,36,17,34,0.022333,0.027,8,23,1.791667,4,18,6,0.566667,0.7,12,8
New Jersey,Essex,Newark,1/24/2003,21.416667,36,17,34,0.022333,0.027,8,23,1.775,3.3,20,,0.570833,0.9,7,
New Jersey,Essex,Newark,1/24/2003,21.416667,36,17,34,0.022333,0.027,8,23,1.775,3.3,20,,0.566667,0.7,12,8
New Jersey,Essex,Newark,1/25/2003,30,43,22,41,0.009917,0.017,0,14,10.208333,16,12,23,0.679167,0.9,22,
New Jersey,Essex,Newark,1/25/2003,30,43,22,41,0.009917,0.017,0,14,10.208333,16,12,23,0.6375,0.8,21,9
New Jersey,Essex,Newark,1/25/2003,30,43,22,41,0.009917,0.017,0,14,10.2,15,14,,0.679167,0.9,22,
New Jersey,Essex,Newark,1/25/2003,30,43,22,41,0.009917,0.017,0,14,10.2,15,14,,0.6375,0.8,21,9
New Jersey,Essex,Newark,1/26/2003,44.625,51,14,48,0.006333,0.023,23,19,20.666667,31,11,44,1.004167,1.3,15,
New Jersey,Essex,Newark,1/26/2003,44.625,51,14,48,0.006333,0.023,23,19,20.666667,31,11,44,1.004167,1.2,16,14
New Jersey,Essex,Newark,1/26/2003,44.625,51,14,48,0.006333,0.023,23,19,20.6375,28.3,11,,1.004167,1.3,15,
New Jersey,Essex,Newark,1/26/2003,44.625,51,14,48,0.006333,0.023,23,19,20.6375,28.3,11,,1.004167,1.2,16,14
New Jersey,Essex,Newark,1/27/2003,17.25,25,17,24,0.024833,0.029,8,25,1.583333,8,0,11,0.541667,0.7,7,
New Jersey,Essex,Newark,1/27/2003,17.25,25,17,24,0.024833,0.029,8,25,1.583333,8,0,11,0.591667,0.9,0,10
New Jersey,Essex,Newark,1/27/2003,17.25,25,17,24,0.024833,0.029,8,25,1.5625,3.6,2,,0.541667,0.7,7,
New Jersey,Essex,Newark,1/27/2003,17.25,25,17,24,0.024833,0.029,8,25,1.5625,3.6,2,,0.591667,0.9,0,10
New Jersey,Essex,Newark,1/28/2003,34.826087,42,17,40,0.00725,0.015,0,13,6.478261,12,10,17,0.726087,1.1,7,
New Jersey,Essex,Newark,1/28/2003,34.826087,42,17,40,0.00725,0.015,0,13,6.478261,12,10,17,0.7125,0.9,10,10
New Jersey,Essex,Newark,1/28/2003,34.826087,42,17,40,0.00725,0.015,0,13,6.185714,10.6,23,,0.726087,1.1,7,
New Jersey,Essex,Newark,1/28/2003,34.826087,42,17,40,0.00725,0.015,0,13,6.185714,10.6,23,,0.7125,0.9,10,10
New Jersey,Essex,Newark,1/29/2003,51.916667,84,10,83,0.003083,0.004,5,3,16.708333,26,9,37,1.179167,1.7,23,
New Jersey,Essex,Newark,1/29/2003,51.916667,84,10,83,0.003083,0.004,5,3,16.708333,26,9,37,1.075,1.4,22,16
New Jersey,Essex,Newark,1/29/2003,51.916667,84,10,83,0.003083,0.004,5,3,16.675,23.3,8,,1.179167,1.7,23,
New Jersey,Essex,Newark,1/29/2003,51.916667,84,10,83,0.003083,0.004,5,3,16.675,23.3,8,,1.075,1.4,22,16
New Jersey,Essex,Newark,1/30/2003,44.708333,55,0,52,0.003417,0.005,6,4,13.125,47,15,65,1.041667,1.6,0,
New Jersey,Essex,Newark,1/30/2003,44.708333,55,0,52,0.003417,0.005,6,4,13.125,47,15,65,1.095833,1.5,0,17
New Jersey,Essex,Newark,1/30/2003,44.708333,55,0,52,0.003417,0.005,6,4,13.1125,33,17,,1.041667,1.6,0,
New Jersey,Essex,Newark,1/30/2003,44.708333,55,0,52,0.003417,0.005,6,4,13.1125,33,17,,1.095833,1.5,0,17
New Jersey,Essex,Newark,1/31/2003,37.625,41,0,39,0.002,0.002,0,2,2.541667,8,0,11,0.8375,1.1,9,
New Jersey,Essex,Newark,1/31/2003,37.625,41,0,39,0.002,0.002,0,2,2.541667,8,0,11,0.891667,1.1,0,13
New Jersey,Essex,Newark,1/31/2003,37.625,41,0,39,0.002,0.002,0,2,2.525,6.3,2,,0.8375,1.1,9,
New Jersey,Essex,Newark,1/31/2003,37.625,41,0,39,0.002,0.002,0,2,2.525,6.3,2,,0.891667,1.1,0,13
New Jersey,Essex,Newark,2/1/2003,32.083333,35,0,33,0.003792,0.008,23,7,1.041667,2,11,3,0.708333,1,19,
New Jersey,Essex,Newark,2/1/2003,32.083333,35,0,33,0.003792,0.008,23,7,1.041667,2,11,3,0.720833,0.9,0,10
New Jersey,Essex,Newark,2/1/2003,32.083333,35,0,33,0.003792,0.008,23,7,1.0375,1.3,11,,0.708333,1,19,
New Jersey,Essex,Newark,2/1/2003,32.083333,35,0,33,0.003792,0.008,23,7,1.0375,1.3,11,,0.720833,0.9,0,10
New Jersey,Essex,Newark,2/2/2003,17.583333,27,1,25,0.01725,0.02,5,17,1.375,5,12,7,0.55,0.7,1,
New Jersey,Essex,Newark,2/2/2003,17.583333,27,1,25,0.01725,0.02,5,17,1.375,5,12,7,0.595833,0.8,0,9
New Jersey,Essex,Newark,2/2/2003,17.583333,27,1,25,0.01725,0.02,5,17,1.375,3,14,,0.55,0.7,1,
New Jersey,Essex,Newark,2/2/2003,17.583333,27,1,25,0.01725,0.02,5,17,1.375,3,14,,0.595833,0.8,0,9
New Jersey,Essex,Newark,2/3/2003,32.590909,49,15,46,0.008625,0.017,0,14,6.636364,17,14,24,0.665217,1.6,7,
New Jersey,Essex,Newark,2/3/2003,32.590909,49,15,46,0.008625,0.017,0,14,6.636364,17,14,24,0.641667,0.8,9,9
New Jersey,Essex,Newark,2/3/2003,32.590909,49,15,46,0.008625,0.017,0,14,6.885714,14,17,,0.665217,1.6,7,
New Jersey,Essex,Newark,2/3/2003,32.590909,49,15,46,0.008625,0.017,0,14,6.885714,14,17,,0.641667,0.8,9,9
New Jersey,Essex,Newark,2/4/2003,35.708333,63,12,61,0.008333,0.018,20,15,9.5,21,10,30,0.766667,1.6,9,
New Jersey,Essex,Newark,2/4/2003,35.708333,63,12,61,0.008333,0.018,20,15,9.5,21,10,30,0.8,1.3,13,15
New Jersey,Essex,Newark,2/4/2003,35.708333,63,12,61,0.008333,0.018,20,15,9.45,17.6,11,,0.766667,1.6,9,
New Jersey,Essex,Newark,2/4/2003,35.708333,63,12,61,0.008333,0.018,20,15,9.45,17.6,11,,0.8,1.3,13,15
New Jersey,Essex,Newark,2/5/2003,19.291667,28,17,26,0.019875,0.025,10,21,2.208333,6,7,9,0.5,0.8,7,
New Jersey,Essex,Newark,2/5/2003,19.291667,28,17,26,0.019875,0.025,10,21,2.208333,6,7,9,0.5,0.6,11,7
New Jersey,Essex,Newark,2/5/2003,19.291667,28,17,26,0.019875,0.025,10,21,2.2,5.3,8,,0.5,0.8,7,
New Jersey,Essex,Newark,2/5/2003,19.291667,28,17,26,0.019875,0.025,10,21,2.2,5.3,8,,0.5,0.6,11,7
New Jersey,Essex,Newark,2/6/2003,30,44,20,42,0.010333,0.019,0,16,4.291667,13,22,19,0.5875,1,8,
New Jersey,Essex,Newark,2/6/2003,30,44,20,42,0.010333,0.019,0,16,4.291667,13,22,19,0.591667,0.7,10,8
New Jersey,Essex,Newark,2/6/2003,30,44,20,42,0.010333,0.019,0,16,4.275,11,23,,0.5875,1,8,
New Jersey,Essex,Newark,2/6/2003,30,44,20,42,0.010333,0.019,0,16,4.275,11,23,,0.591667,0.7,10,8
New Jersey,Essex,Newark,2/7/2003,34.291667,41,8,39,0.008458,0.021,21,18,12.833333,26,3,37,0.758333,1.1,9,
New Jersey,Essex,Newark,2/7/2003,34.291667,41,8,39,0.008458,0.021,21,18,12.833333,26,3,37,0.758333,1,14,11
