State,City,NO2_Mean,NO2_1st_Max_Value,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_AQI
New Jersey,Camden,26.708333,50,47,0.013083,0.03,25,3.041667,9,13,0.3125,0.7,
New Jersey,Camden,26.708333,50,47,0.013083,0.03,25,3.041667,9,13,0.370833,0.6,7
New Jersey,Camden,26.708333,50,47,0.013083,0.03,25,3.025,8,,0.3125,0.7,
New Jersey,Camden,26.708333,50,47,0.013083,0.03,25,3.025,8,,0.370833,0.6,7
New Jersey,Camden,14.708333,24,23,0.024667,0.029,25,5.416667,17,24,0.154167,0.2,
New Jersey,Camden,14.708333,24,23,0.024667,0.029,25,5.416667,17,24,0.179167,0.3,3
New Jersey,Camden,14.708333,24,23,0.024667,0.029,25,5.3875,13.6,,0.154167,0.2,
New Jersey,Camden,14.708333,24,23,0.024667,0.029,25,5.3875,13.6,,0.179167,0.3,3
New Jersey,Camden,11.458333,19,18,0.023875,0.029,25,1.5,3,4,0.079167,0.1,
New Jersey,Camden,11.458333,19,18,0.023875,0.029,25,1.5,3,4,0.1,0.1,1
New Jersey,Camden,11.458333,19,18,0.023875,0.029,25,1.475,2.3,,0.079167,0.1,
New Jersey,Camden,11.458333,19,18,0.023875,0.029,25,1.475,2.3,,0.1,0.1,1
New Jersey,Camden,17.625,35,33,0.024375,0.036,31,1.916667,13,19,0.125,0.3,
New Jersey,Camden,17.625,35,33,0.024375,0.036,31,1.916667,13,19,0.129167,0.2,2
New Jersey,Camden,17.625,35,33,0.024375,0.036,31,1.9,7,,0.125,0.3,
New Jersey,Camden,17.625,35,33,0.024375,0.036,31,1.9,7,,0.129167,0.2,2
New Jersey,Camden,11,25,24,0.029542,0.032,27,1.291667,3,4,0.116667,0.2,
New Jersey,Camden,11,25,24,0.029542,0.032,27,1.291667,3,4,0.1,0.1,1
New Jersey,Camden,11,25,24,0.029542,0.032,27,1.2625,2.3,,0.116667,0.2,
New Jersey,Camden,11,25,24,0.029542,0.032,27,1.2625,2.3,,0.1,0.1,1
New Jersey,Camden,16.75,49,46,0.021625,0.036,31,2.083333,4,6,0.179167,0.5,
New Jersey,Camden,16.75,49,46,0.021625,0.036,31,2.083333,4,6,0.141667,0.3,3
New Jersey,Camden,16.75,49,46,0.021625,0.036,31,2.05,3.6,,0.179167,0.5,
New Jersey,Camden,16.75,49,46,0.021625,0.036,31,2.05,3.6,,0.141667,0.3,3
New Jersey,Camden,21.458333,48,45,0.029958,0.042,36,4.291667,7,10,0.243478,0.5,
New Jersey,Camden,21.458333,48,45,0.029958,0.042,36,4.291667,7,10,0.279167,0.4,5
New Jersey,Camden,21.458333,48,45,0.029958,0.042,36,4.25,6.3,,0.243478,0.5,
New Jersey,Camden,21.458333,48,45,0.029958,0.042,36,4.25,6.3,,0.279167,0.4,5
New Jersey,Camden,7.708333,13,12,0.035083,0.038,32,2.125,4,6,0.229167,0.3,
New Jersey,Camden,7.708333,13,12,0.035083,0.038,32,2.125,4,6,0.2375,0.3,3
New Jersey,Camden,7.708333,13,12,0.035083,0.038,32,2.0875,3,,0.229167,0.3,
New Jersey,Camden,7.708333,13,12,0.035083,0.038,32,2.0875,3,,0.2375,0.3,3
New Jersey,Camden,10.708333,24,23,0.022125,0.039,33,2.416667,5,7,0.183333,0.3,
New Jersey,Camden,10.708333,24,23,0.022125,0.039,33,2.416667,5,7,0.195833,0.2,2
New Jersey,Camden,10.708333,24,23,0.022125,0.039,33,2.375,3.6,,0.183333,0.3,
New Jersey,Camden,10.708333,24,23,0.022125,0.039,33,2.375,3.6,,0.195833,0.2,2
New Jersey,Camden,21.5,52,49,0.017083,0.028,24,3,6,9,0.178261,0.4,
New Jersey,Camden,21.5,52,49,0.017083,0.028,24,3,6,9,0.154167,0.3,3
New Jersey,Camden,21.5,52,49,0.017083,0.028,24,3,4.6,,0.178261,0.4,
New Jersey,Camden,21.5,52,49,0.017083,0.028,24,3,4.6,,0.154167,0.3,3
New Jersey,Camden,24.5,42,40,0.013625,0.029,25,0.375,2,3,0.2375,0.4,
New Jersey,Camden,24.5,42,40,0.013625,0.029,25,0.375,2,3,0.2375,0.3,3
New Jersey,Camden,24.5,42,40,0.013625,0.029,25,0.3625,1.3,,0.2375,0.4,
New Jersey,Camden,24.5,42,40,0.013625,0.029,25,0.3625,1.3,,0.2375,0.3,3
New Jersey,Camden,18.916667,38,36,0.014458,0.027,23,1.583333,6,9,0.279167,0.5,
New Jersey,Camden,18.916667,38,36,0.014458,0.027,23,1.583333,6,9,0.316667,0.4,5
New Jersey,Camden,18.916667,38,36,0.014458,0.027,23,1.5625,4,,0.279167,0.5,
New Jersey,Camden,18.916667,38,36,0.014458,0.027,23,1.5625,4,,0.316667,0.4,5
New Jersey,Camden,10.666667,20,19,0.029125,0.033,28,3.166667,8,11,0.054167,0.1,
New Jersey,Camden,10.666667,20,19,0.029125,0.033,28,3.166667,8,11,0.0625,0.1,1
New Jersey,Camden,10.666667,20,19,0.029125,0.033,28,3.1375,5.6,,0.054167,0.1,
New Jersey,Camden,10.666667,20,19,0.029125,0.033,28,3.1375,5.6,,0.0625,0.1,1
New Jersey,Camden,27.458333,44,42,0.014292,0.02,17,9.291667,24,34,0.186957,0.3,
New Jersey,Camden,27.458333,44,42,0.014292,0.02,17,9.291667,24,34,0.1625,0.2,2
New Jersey,Camden,27.458333,44,42,0.014292,0.02,17,9.25,17.3,,0.186957,0.3,
New Jersey,Camden,27.458333,44,42,0.014292,0.02,17,9.25,17.3,,0.1625,0.2,2
New Jersey,Camden,28.083333,51,48,0.023917,0.034,29,3.75,6,9,0.254167,0.6,
New Jersey,Camden,28.083333,51,48,0.023917,0.034,29,3.75,6,9,0.258333,0.3,3
New Jersey,Camden,28.083333,51,48,0.023917,0.034,29,3.7,4.6,,0.254167,0.6,
New Jersey,Camden,28.083333,51,48,0.023917,0.034,29,3.7,4.6,,0.258333,0.3,3
New Jersey,Camden,20.541667,43,41,0.021042,0.03,25,2.291667,6,9,0.220833,0.4,
New Jersey,Camden,20.541667,43,41,0.021042,0.03,25,2.291667,6,9,0.229167,0.3,3
New Jersey,Camden,20.541667,43,41,0.021042,0.03,25,2.275,5,,0.220833,0.4,
New Jersey,Camden,20.541667,43,41,0.021042,0.03,25,2.275,5,,0.229167,0.3,3
New Jersey,Camden,20.954545,50,47,0.024875,0.038,32,0.708333,2,3,0.256522,0.6,
New Jersey,Camden,20.954545,50,47,0.024875,0.038,32,0.708333,2,3,0.241667,0.3,3
New Jersey,Camden,20.954545,50,47,0.024875,0.038,32,0.7,2,,0.256522,0.6,
New Jersey,Camden,20.954545,50,47,0.024875,0.038,32,0.7,2,,0.241667,0.3,3
New Jersey,Camden,21.583333,48,45,0.029,0.044,37,2,9,13,0.283333,0.5,
New Jersey,Camden,21.583333,48,45,0.029,0.044,37,2,9,13,0.295833,0.4,5
New Jersey,Camden,21.583333,48,45,0.029,0.044,37,1.9875,4.3,,0.283333,0.5,
New Jersey,Camden,21.583333,48,45,0.029,0.044,37,1.9875,4.3,,0.295833,0.4,5
New Jersey,Camden,10.166667,19,18,0.0325,0.039,33,0.041667,1,1,0.2625,0.3,
New Jersey,Camden,10.166667,19,18,0.0325,0.039,33,0.041667,1,1,0.258333,0.3,3
New Jersey,Camden,10.166667,19,18,0.0325,0.039,33,0.0375,0.3,,0.2625,0.3,
New Jersey,Camden,10.166667,19,18,0.0325,0.039,33,0.0375,0.3,,0.258333,0.3,3
New Jersey,Camden,7.333333,14,13,0.030167,0.034,29,0.166667,2,3,0.208333,0.3,
New Jersey,Camden,7.333333,14,13,0.030167,0.034,29,0.166667,2,3,0.2125,0.3,3
New Jersey,Camden,7.333333,14,13,0.030167,0.034,29,0.1625,1,,0.208333,0.3,
New Jersey,Camden,7.333333,14,13,0.030167,0.034,29,0.1625,1,,0.2125,0.3,3
New Jersey,Camden,14,38,36,0.025542,0.036,31,0.583333,3,4,0.186957,0.3,
New Jersey,Camden,14,38,36,0.025542,0.036,31,0.583333,3,4,0.170833,0.2,2
New Jersey,Camden,14,38,36,0.025542,0.036,31,0.575,2,,0.186957,0.3,
New Jersey,Camden,14,38,36,0.025542,0.036,31,0.575,2,,0.170833,0.2,2
New Jersey,Camden,18.208333,46,43,0.027625,0.036,31,0.25,2,3,0.208333,0.3,
New Jersey,Camden,18.208333,46,43,0.027625,0.036,31,0.25,2,3,0.2125,0.3,3
New Jersey,Camden,18.208333,46,43,0.027625,0.036,31,0.2375,1.3,,0.208333,0.3,
New Jersey,Camden,18.208333,46,43,0.027625,0.036,31,0.2375,1.3,,0.2125,0.3,3
New Jersey,Camden,20.958333,46,43,0.018125,0.029,25,0.791667,4,6,0.370833,0.7,
New Jersey,Camden,20.958333,46,43,0.018125,0.029,25,0.791667,4,6,0.358333,0.6,7
New Jersey,Camden,20.958333,46,43,0.018125,0.029,25,0.7625,2.3,,0.370833,0.7,
New Jersey,Camden,20.958333,46,43,0.018125,0.029,25,0.7625,2.3,,0.358333,0.6,7
New Jersey,Camden,8.625,20,19,0.028792,0.035,30,1.208333,8,11,0.225,0.3,
New Jersey,Camden,8.625,20,19,0.028792,0.035,30,1.208333,8,11,0.258333,0.3,3
New Jersey,Camden,8.625,20,19,0.028792,0.035,30,1.1875,3,,0.225,0.3,
New Jersey,Camden,8.625,20,19,0.028792,0.035,30,1.1875,3,,0.258333,0.3,3
New Jersey,Camden,10.75,24,23,0.029833,0.035,30,1.5,4,6,0.158333,0.2,
New Jersey,Camden,10.75,24,23,0.029833,0.035,30,1.5,4,6,0.15,0.2,2
New Jersey,Camden,10.75,24,23,0.029833,0.035,30,1.4625,2.6,,0.158333,0.2,
New Jersey,Camden,10.75,24,23,0.029833,0.035,30,1.4625,2.6,,0.15,0.2,2
New Jersey,Camden,11.166667,15,14,0.033208,0.035,30,1,4,6,0.204167,0.3,
New Jersey,Camden,11.166667,15,14,0.033208,0.035,30,1,4,6,0.220833,0.3,3
New Jersey,Camden,11.166667,15,14,0.033208,0.035,30,0.975,2,,0.204167,0.3,
New Jersey,Camden,11.166667,15,14,0.033208,0.035,30,0.975,2,,0.220833,0.3,3
New Jersey,Camden,14.75,49,46,0.027083,0.04,34,1.208333,4,6,0.204167,0.6,
New Jersey,Camden,14.75,49,46,0.027083,0.04,34,1.208333,4,6,0.175,0.4,5
New Jersey,Camden,14.75,49,46,0.027083,0.04,34,1.1875,3.3,,0.204167,0.6,
New Jersey,Camden,14.75,49,46,0.027083,0.04,34,1.1875,3.3,,0.175,0.4,5
New Jersey,Camden,22.045455,47,44,0.027667,0.035,30,2.217391,6,9,0.265,0.6,
New Jersey,Camden,22.045455,47,44,0.027667,0.035,30,2.217391,6,9,0.327778,0.5,6
New Jersey,Camden,22.045455,47,44,0.027667,0.035,30,1.871429,3,,0.265,0.6,
New Jersey,Camden,22.045455,47,44,0.027667,0.035,30,1.871429,3,,0.327778,0.5,6
New Jersey,Camden,11.958333,30,28,0.03425,0.039,33,1.916667,4,6,0.2,0.3,
New Jersey,Camden,11.958333,30,28,0.03425,0.039,33,1.916667,4,6,0.208333,0.3,3
New Jersey,Camden,11.958333,30,28,0.03425,0.039,33,1.8875,3,,0.2,0.3,
New Jersey,Camden,11.958333,30,28,0.03425,0.039,33,1.8875,3,,0.208333,0.3,3
New Jersey,Camden,23.590909,54,51,0.02,0.034,29,4.375,14,20,0.325,0.6,
New Jersey,Camden,23.590909,54,51,0.02,0.034,29,4.375,14,20,0.2875,0.5,6
New Jersey,Camden,23.590909,54,51,0.02,0.034,29,4.3375,10.6,,0.325,0.6,
New Jersey,Camden,23.590909,54,51,0.02,0.034,29,4.3375,10.6,,0.2875,0.5,6
New Jersey,Camden,28.045455,49,46,0.013792,0.027,23,0.954545,3,4,0.354167,0.6,
New Jersey,Camden,28.045455,49,46,0.013792,0.027,23,0.954545,3,4,0.408333,0.5,6
New Jersey,Camden,28.045455,49,46,0.013792,0.027,23,0.942857,2.3,,0.354167,0.6,
New Jersey,Camden,28.045455,49,46,0.013792,0.027,23,0.942857,2.3,,0.408333,0.5,6
New Jersey,Camden,23.291667,43,41,0.015292,0.031,26,4.25,21,30,0.345833,0.6,
New Jersey,Camden,23.291667,43,41,0.015292,0.031,26,4.25,21,30,0.341667,0.5,6
New Jersey,Camden,23.291667,43,41,0.015292,0.031,26,4.225,11.3,,0.345833,0.6,
New Jersey,Camden,23.291667,43,41,0.015292,0.031,26,4.225,11.3,,0.341667,0.5,6
New Jersey,Camden,8.666667,16,15,0.032625,0.039,33,0.5,1,1,0.2,0.2,
New Jersey,Camden,8.666667,16,15,0.032625,0.039,33,0.5,1,1,0.208333,0.3,3
New Jersey,Camden,8.666667,16,15,0.032625,0.039,33,0.5,1,,0.2,0.2,
New Jersey,Camden,8.666667,16,15,0.032625,0.039,33,0.5,1,,0.208333,0.3,3
New Jersey,Camden,6.875,14,13,0.031542,0.037,31,1.416667,7,10,0.158333,0.2,
New Jersey,Camden,6.875,14,13,0.031542,0.037,31,1.416667,7,10,0.1625,0.2,2
New Jersey,Camden,6.875,14,13,0.031542,0.037,31,1.4,5.3,,0.158333,0.2,
New Jersey,Camden,6.875,14,13,0.031542,0.037,31,1.4,5.3,,0.1625,0.2,2
New Jersey,Camden,13.458333,31,29,0.02775,0.034,29,0.083333,1,1,0.278261,0.4,
New Jersey,Camden,13.458333,31,29,0.02775,0.034,29,0.083333,1,1,0.258333,0.3,3
New Jersey,Camden,13.458333,31,29,0.02775,0.034,29,0.075,0.6,,0.278261,0.4,
New Jersey,Camden,13.458333,31,29,0.02775,0.034,29,0.075,0.6,,0.258333,0.3,3
New Jersey,Camden,9.666667,21,20,0.027625,0.031,26,1.291667,8,11,0.2875,0.4,
New Jersey,Camden,9.666667,21,20,0.027625,0.031,26,1.291667,8,11,0.291667,0.3,3
New Jersey,Camden,9.666667,21,20,0.027625,0.031,26,1.2625,4.6,,0.2875,0.4,
New Jersey,Camden,9.666667,21,20,0.027625,0.031,26,1.2625,4.6,,0.291667,0.3,3
New Jersey,Camden,10.041667,25,24,0.034708,0.045,38,0.541667,2,3,0.220833,0.3,
New Jersey,Camden,10.041667,25,24,0.034708,0.045,38,0.541667,2,3,0.2125,0.3,3
New Jersey,Camden,10.041667,25,24,0.034708,0.045,38,0.5125,1.6,,0.220833,0.3,
New Jersey,Camden,10.041667,25,24,0.034708,0.045,38,0.5125,1.6,,0.2125,0.3,3
New Jersey,Camden,16.708333,56,53,0.033417,0.042,36,1.083333,4,6,0.245833,0.6,
New Jersey,Camden,16.708333,56,53,0.033417,0.042,36,1.083333,4,6,0.2375,0.3,3
New Jersey,Camden,16.708333,56,53,0.033417,0.042,36,1.0625,2.3,,0.245833,0.6,
New Jersey,Camden,16.708333,56,53,0.033417,0.042,36,1.0625,2.3,,0.2375,0.3,3
New Jersey,Camden,26.333333,42,40,0.010833,0.028,24,2.695652,6,9,0.321739,0.6,
New Jersey,Camden,26.333333,42,40,0.010833,0.028,24,2.695652,6,9,0.2875,0.5,6
New Jersey,Camden,26.333333,42,40,0.010833,0.028,24,2.742857,4.3,,0.321739,0.6,
New Jersey,Camden,26.333333,42,40,0.010833,0.028,24,2.742857,4.3,,0.2875,0.5,6
New Jersey,Camden,16.958333,37,35,0.025833,0.039,33,1.583333,8,11,0.383333,0.6,
New Jersey,Camden,16.958333,37,35,0.025833,0.039,33,1.583333,8,11,0.4125,0.6,7
New Jersey,Camden,16.958333,37,35,0.025833,0.039,33,1.575,5.3,,0.383333,0.6,
New Jersey,Camden,16.958333,37,35,0.025833,0.039,33,1.575,5.3,,0.4125,0.6,7
New Jersey,Camden,6.125,12,11,0.033375,0.036,31,0.333333,3,4,0.158333,0.2,
New Jersey,Camden,6.125,12,11,0.033375,0.036,31,0.333333,3,4,0.195833,0.3,3
New Jersey,Camden,6.125,12,11,0.033375,0.036,31,0.325,1.3,,0.158333,0.2,
New Jersey,Camden,6.125,12,11,0.033375,0.036,31,0.325,1.3,,0.195833,0.3,3
New Jersey,Camden,7.541667,11,10,0.034083,0.035,30,0,0,0,0.2,0.2,
New Jersey,Camden,7.541667,11,10,0.034083,0.035,30,0,0,0,0.2,0.2,2
New Jersey,Camden,7.541667,11,10,0.034083,0.035,30,0,0,,0.2,0.2,
New Jersey,Camden,7.541667,11,10,0.034083,0.035,30,0,0,,0.2,0.2,2
New Jersey,Camden,9.291667,15,14,0.029708,0.034,29,0.125,1,1,0.282609,0.3,
New Jersey,Camden,9.291667,15,14,0.029708,0.034,29,0.125,1,1,0.266667,0.3,3
New Jersey,Camden,9.291667,15,14,0.029708,0.034,29,0.1125,0.6,,0.282609,0.3,
New Jersey,Camden,9.291667,15,14,0.029708,0.034,29,0.1125,0.6,,0.266667,0.3,3
New Jersey,Camden,10.625,21,20,0.023417,0.028,24,0,0,0,0.25,0.3,
New Jersey,Camden,10.625,21,20,0.023417,0.028,24,0,0,0,0.254167,0.3,3
New Jersey,Camden,10.625,21,20,0.023417,0.028,24,0,0,,0.25,0.3,
New Jersey,Camden,10.625,21,20,0.023417,0.028,24,0,0,,0.254167,0.3,3
New Jersey,Camden,29,54,51,0.017958,0.036,31,4.75,11,16,0.325,0.6,
New Jersey,Camden,29,54,51,0.017958,0.036,31,4.75,11,16,0.308333,0.4,5
New Jersey,Camden,29,54,51,0.017958,0.036,31,4.7125,8,,0.325,0.6,
New Jersey,Camden,29,54,51,0.017958,0.036,31,4.7125,8,,0.308333,0.4,5
New Jersey,Camden,15.583333,34,32,0.021417,0.036,31,0.375,1,1,0.275,0.4,
New Jersey,Camden,15.583333,34,32,0.021417,0.036,31,0.375,1,1,0.3,0.4,5
New Jersey,Camden,15.583333,34,32,0.021417,0.036,31,0.3625,1,,0.275,0.4,
New Jersey,Camden,15.583333,34,32,0.021417,0.036,31,0.3625,1,,0.3,0.4,5
New Jersey,Camden,15,27,25,0.026708,0.038,32,1.541667,8,11,0.295833,0.5,
New Jersey,Camden,15,27,25,0.026708,0.038,32,1.541667,8,11,0.3,0.3,3
New Jersey,Camden,15,27,25,0.026708,0.038,32,1.5125,6,,0.295833,0.5,
New Jersey,Camden,15,27,25,0.026708,0.038,32,1.5125,6,,0.3,0.3,3
New Jersey,Camden,6.583333,9,8,0.031333,0.035,30,0.375,2,3,0.191667,0.2,
New Jersey,Camden,6.583333,9,8,0.031333,0.035,30,0.375,2,3,0.204167,0.3,3
New Jersey,Camden,6.583333,9,8,0.031333,0.035,30,0.3625,1.3,,0.191667,0.2,
New Jersey,Camden,6.583333,9,8,0.031333,0.035,30,0.3625,1.3,,0.204167,0.3,3
New Jersey,Camden,8.958333,24,23,0.031792,0.037,31,0.25,1,1,0.178261,0.3,
New Jersey,Camden,8.958333,24,23,0.031792,0.037,31,0.25,1,1,0.179167,0.2,2
New Jersey,Camden,8.958333,24,23,0.031792,0.037,31,0.225,0.6,,0.178261,0.3,
New Jersey,Camden,8.958333,24,23,0.031792,0.037,31,0.225,0.6,,0.179167,0.2,2
New Jersey,Camden,11,32,30,0.03075,0.045,38,0.458333,1,1,0.129167,0.3,
New Jersey,Camden,11,32,30,0.03075,0.045,38,0.458333,1,1,0.120833,0.2,2
New Jersey,Camden,11,32,30,0.03075,0.045,38,0.4375,1,,0.129167,0.3,
New Jersey,Camden,11,32,30,0.03075,0.045,38,0.4375,1,,0.120833,0.2,2
New Jersey,Camden,25.416667,48,45,0.025833,0.046,39,2.875,22,31,0.25,1,
New Jersey,Camden,25.416667,48,45,0.025833,0.046,39,2.875,22,31,0.241667,0.5,6
New Jersey,Camden,25.416667,48,45,0.025833,0.046,39,2.8375,8.3,,0.25,1,
New Jersey,Camden,25.416667,48,45,0.025833,0.046,39,2.8375,8.3,,0.241667,0.5,6
New Jersey,Camden,30,56,53,0.032208,0.06,51,4.304348,15,21,0.43913,0.9,
New Jersey,Camden,30,56,53,0.032208,0.06,51,4.304348,15,21,0.429167,0.7,8
New Jersey,Camden,30,56,53,0.032208,0.06,51,4.071429,10,,0.43913,0.9,
New Jersey,Camden,30,56,53,0.032208,0.06,51,4.071429,10,,0.429167,0.7,8
New Jersey,Camden,32,50,47,0.039292,0.066,71,6.5,14,20,0.441667,0.7,
New Jersey,Camden,32,50,47,0.039292,0.066,71,6.5,14,20,0.4375,0.6,7
New Jersey,Camden,32,50,47,0.039292,0.066,71,6.4625,10.6,,0.441667,0.7,
New Jersey,Camden,32,50,47,0.039292,0.066,71,6.4625,10.6,,0.4375,0.6,7
New Jersey,Camden,20.25,44,42,0.057875,0.083,119,4,11,16,0.304167,0.5,
New Jersey,Camden,20.25,44,42,0.057875,0.083,119,4,11,16,0.329167,0.4,5
New Jersey,Camden,20.25,44,42,0.057875,0.083,119,3.975,8.3,,0.304167,0.5,
New Jersey,Camden,20.25,44,42,0.057875,0.083,119,3.975,8.3,,0.329167,0.4,5
New Jersey,Camden,3.541667,5,5,0.042208,0.046,39,0.5,1,1,0.179167,0.2,
New Jersey,Camden,3.541667,5,5,0.042208,0.046,39,0.5,1,1,0.2,0.2,2
New Jersey,Camden,3.541667,5,5,0.042208,0.046,39,0.5,1,,0.179167,0.2,
New Jersey,Camden,3.541667,5,5,0.042208,0.046,39,0.5,1,,0.2,0.2,2
New Jersey,Camden,6.041667,10,9,0.037083,0.041,35,0,0,0,0.221739,0.3,
New Jersey,Camden,6.041667,10,9,0.037083,0.041,35,0,0,0,0.2,0.2,2
New Jersey,Camden,6.041667,10,9,0.037083,0.041,35,0,0,,0.221739,0.3,
New Jersey,Camden,6.041667,10,9,0.037083,0.041,35,0,0,,0.2,0.2,2
New Jersey,Camden,9.083333,28,26,0.032333,0.044,37,0.458333,3,4,0.175,0.2,
New Jersey,Camden,9.083333,28,26,0.032333,0.044,37,0.458333,3,4,0.183333,0.2,2
New Jersey,Camden,9.083333,28,26,0.032333,0.044,37,0.45,2,,0.175,0.2,
New Jersey,Camden,9.083333,28,26,0.032333,0.044,37,0.45,2,,0.183333,0.2,2
New Jersey,Camden,20.333333,43,41,0.0275,0.051,43,1.958333,7,10,0.354167,0.6,
New Jersey,Camden,20.333333,43,41,0.0275,0.051,43,1.958333,7,10,0.345833,0.5,6
New Jersey,Camden,20.333333,43,41,0.0275,0.051,43,1.9375,3.6,,0.354167,0.6,
New Jersey,Camden,20.333333,43,41,0.0275,0.051,43,1.9375,3.6,,0.345833,0.5,6
New Jersey,Camden,24.428571,63,61,0.037,0.06,51,1.5,9,13,0.413043,0.8,
New Jersey,Camden,24.428571,63,61,0.037,0.06,51,1.5,9,13,0.3875,0.5,6
New Jersey,Camden,24.428571,63,61,0.037,0.06,51,1.4875,6.3,,0.413043,0.8,
New Jersey,Camden,24.428571,63,61,0.037,0.06,51,1.4875,6.3,,0.3875,0.5,6
New Jersey,Camden,13.75,35,33,0.047875,0.064,64,1.25,5,7,0.216667,0.3,
New Jersey,Camden,13.75,35,33,0.047875,0.064,64,1.25,5,7,0.270833,0.5,6
New Jersey,Camden,13.75,35,33,0.047875,0.064,64,1.2375,2.6,,0.216667,0.3,
New Jersey,Camden,13.75,35,33,0.047875,0.064,64,1.2375,2.6,,0.270833,0.5,6
New Jersey,Camden,5.75,13,12,0.039083,0.045,38,0.25,1,1,0.295833,0.4,
New Jersey,Camden,5.75,13,12,0.039083,0.045,38,0.25,1,1,0.291667,0.3,3
New Jersey,Camden,5.75,13,12,0.039083,0.045,38,0.25,1,,0.295833,0.4,
New Jersey,Camden,5.75,13,12,0.039083,0.045,38,0.25,1,,0.291667,0.3,3
New Jersey,Camden,4.791667,8,8,0.039333,0.043,36,0.041667,1,1,0.154167,0.2,
New Jersey,Camden,4.791667,8,8,0.039333,0.043,36,0.041667,1,1,0.1875,0.2,2
New Jersey,Camden,4.791667,8,8,0.039333,0.043,36,0.0375,0.3,,0.154167,0.2,
New Jersey,Camden,4.791667,8,8,0.039333,0.043,36,0.0375,0.3,,0.1875,0.2,2
New Jersey,Camden,12.875,32,30,0.016542,0.031,26,0.291667,3,4,0.356522,0.5,
New Jersey,Camden,12.875,32,30,0.016542,0.031,26,0.291667,3,4,0.3125,0.4,5
New Jersey,Camden,12.875,32,30,0.016542,0.031,26,0.275,1.6,,0.356522,0.5,
New Jersey,Camden,12.875,32,30,0.016542,0.031,26,0.275,1.6,,0.3125,0.4,5
New Jersey,Camden,10.291667,16,15,0.034167,0.047,40,0.625,3,4,0.191667,0.3,
New Jersey,Camden,10.291667,16,15,0.034167,0.047,40,0.625,3,4,0.233333,0.4,5
New Jersey,Camden,10.291667,16,15,0.034167,0.047,40,0.6125,2.3,,0.191667,0.3,
New Jersey,Camden,10.291667,16,15,0.034167,0.047,40,0.6125,2.3,,0.233333,0.4,5
New Jersey,Camden,17.375,49,46,0.031417,0.048,41,1.708333,6,9,0.183333,0.5,
New Jersey,Camden,17.375,49,46,0.031417,0.048,41,1.708333,6,9,0.170833,0.2,2
New Jersey,Camden,17.375,49,46,0.031417,0.048,41,1.675,3.6,,0.183333,0.5,
New Jersey,Camden,17.375,49,46,0.031417,0.048,41,1.675,3.6,,0.170833,0.2,2
New Jersey,Camden,16.375,43,41,0.038125,0.054,46,1.416667,3,4,0.208333,0.3,
New Jersey,Camden,16.375,43,41,0.038125,0.054,46,1.416667,3,4,0.225,0.3,3
New Jersey,Camden,16.375,43,41,0.038125,0.054,46,1.4,2.3,,0.208333,0.3,
New Jersey,Camden,16.375,43,41,0.038125,0.054,46,1.4,2.3,,0.225,0.3,3
New Jersey,Camden,14.25,31,29,0.038042,0.05,42,1.5,5,7,0.258333,0.3,
New Jersey,Camden,14.25,31,29,0.038042,0.05,42,1.5,5,7,0.2625,0.3,3
New Jersey,Camden,14.25,31,29,0.038042,0.05,42,1.475,3.6,,0.258333,0.3,
New Jersey,Camden,14.25,31,29,0.038042,0.05,42,1.475,3.6,,0.2625,0.3,3
New Jersey,Camden,4.833333,7,7,0.0385,0.045,38,0,0,0,0.2,0.2,
New Jersey,Camden,4.833333,7,7,0.0385,0.045,38,0,0,0,0.2,0.2,2
New Jersey,Camden,4.833333,7,7,0.0385,0.045,38,0,0,,0.2,0.2,
New Jersey,Camden,4.833333,7,7,0.0385,0.045,38,0,0,,0.2,0.2,2
New Jersey,Camden,8.375,16,15,0.031625,0.044,37,1,4,6,0.2375,0.3,
New Jersey,Camden,8.375,16,15,0.031625,0.044,37,1,4,6,0.233333,0.3,3
New Jersey,Camden,8.375,16,15,0.031625,0.044,37,0.9875,2.3,,0.2375,0.3,
New Jersey,Camden,8.375,16,15,0.031625,0.044,37,0.9875,2.3,,0.233333,0.3,3
New Jersey,Camden,15.136364,28,26,0.028708,0.039,33,2.666667,9,13,0.204348,0.3,
New Jersey,Camden,15.136364,28,26,0.028708,0.039,33,2.666667,9,13,0.2,0.2,2
New Jersey,Camden,15.136364,28,26,0.028708,0.039,33,2.6375,6.3,,0.204348,0.3,
New Jersey,Camden,15.136364,28,26,0.028708,0.039,33,2.6375,6.3,,0.2,0.2,2
New Jersey,Camden,28.916667,63,61,0.028833,0.064,64,4.125,17,24,0.35,0.8,
New Jersey,Camden,28.916667,63,61,0.028833,0.064,64,4.125,17,24,0.295833,0.5,6
New Jersey,Camden,28.916667,63,61,0.028833,0.064,64,4.0875,9.6,,0.35,0.8,
New Jersey,Camden,28.916667,63,61,0.028833,0.064,64,4.0875,9.6,,0.295833,0.5,6
New Jersey,Camden,26.458333,61,58,0.047542,0.067,74,4.75,13,19,0.379167,0.8,
New Jersey,Camden,26.458333,61,58,0.047542,0.067,74,4.75,13,19,0.429167,0.6,7
New Jersey,Camden,26.458333,61,58,0.047542,0.067,74,4.7125,10,,0.379167,0.8,
New Jersey,Camden,26.458333,61,58,0.047542,0.067,74,4.7125,10,,0.429167,0.6,7
